EntrezID	S_HCC_Ctrl_R1	S_HCC_Ctrl_R2	S_HCC_Ctrl_R3	S_HCC_TGFb_R1	S_HCC_TGFb_R2	S_HCC_TGFb_R3	S_NCI_Ctrl_R1	S_NCI_Ctrl_R2	S_NCI_Ctrl_R3	S_NCI_TGFb_R1	S_NCI_TGFb_R2	S_NCI_TGFb_R3	T_Ctrl1_R1	T_Ctrl1_R2	T_Ctrl1_R3	T_TGFb_R1	T_TGFb_R2	T_TGFb_R3	T_Ctrl2_R1	T_Ctrl2_R2	T_Ctrl2_R3	W_Ctrl_R1	W_Ctrl_R2	W_Ctrl_R3	W_TGFb_R1	W_TGFb_R2	W_TGFb_R3
114049	10.74851	10.85796	10.85528	10.16959	10.05853	9.797317	10.27932	10.14689	10.11114	10.35741	10.37401	10.32006	11.01755	10.96458	10.71154	10.36986	10.32471	10.23711	10.63193	10.50031	10.67281	7.869662	8.354644	7.812512	7.856184	8.116699	7.844942
114088	4.297333	3.981864	3.664318	5.430754	5.450265	5.713135	4.267676	4.458673	4.06386	5.826962	5.635233	5.832785	4.807406	4.975791	4.807406	4.807406	4.745111	4.804692	4.952774	4.684348	4.807406	3.297996	2.645636	3.538654	3.115341	2.918548	3.318288
114327	7.477692	7.423848	7.188769	8.622577	8.602656	8.578354	6.998011	7.077404	6.863559	7.69798	7.696902	7.764809	8.407251	8.447218	8.407251	8.844263	8.449349	8.462796	7.900272	7.74653	7.584658	5.096264	4.815911	5.134025	5.096264	4.928291	5.048123
114548	3.743748	3.886838	3.839411	3.968841	3.987773	3.909345	2.734358	2.784513	2.693317	2.940877	2.742968	3.046775	6.429583	6.574383	6.517905	5.637466	5.44744	5.733362	6.055581	6.254946	6.386388	2.853217	2.9895	2.719657	2.765673	2.832511	2.593367
114625	7.455528	7.184531	7.243968	7.876805	7.836254	7.923479	6.812178	6.711251	6.793293	7.093919	7.019626	7.002594	7.02754	6.73628	6.97835	7.356051	7.136896	7.217964	7.136896	7.136896	7.321464	2.770311	2.909562	3.145404	3.151974	2.765085	2.905763
114758	5.276174	5.540155	5.335623	5.636389	5.449431	5.61344	5.307913	5.27458	5.486432	5.518399	5.385372	5.338378	4.877468	5.030889	4.908284	4.761954	5.13883	4.984066	4.97813	5.08163	4.97813	3.746164	3.695	3.702126	3.565628	3.72568	3.669526
114791	7.3537	7.635114	7.570014	8.109574	8.040171	7.914061	7.221406	7.198708	7.194069	7.461701	7.381263	7.436627	6.386679	6.903265	6.772832	6.268041	6.394766	6.350949	6.558397	6.521227	6.457387	2.923117	2.426516	2.827703	2.781649	2.587286	2.59864
114818	9.126726	9.273649	9.320581	8.195312	8.306597	8.302122	4.557118	4.830049	4.59909	4.761597	4.921075	4.832905	5.183859	4.94191	5.000818	4.999926	5.045214	5.121351	4.833397	5.261264	5.000818	2.652143	2.613031	2.727275	2.704785	3.076379	2.991586
114819	5.804642	5.805716	5.942644	5.999475	5.893639	5.831374	3.743749	3.641082	3.435855	3.579576	3.451706	3.656957	5.211289	5.264588	5.264588	5.465386	5.264588	5.346281	5.165734	5.242432	5.364655	3.930391	3.42082	3.646197	3.532701	3.42082	3.432997
114825	6.547137	6.317064	6.404493	7.486441	7.537306	7.619899	8.152886	8.10495	8.09207	8.42772	8.352831	8.343368	5.103311	5.040918	5.118789	5.040918	5.042149	4.939005	4.982497	5.040918	5.040918	2.570808	2.350065	2.193006	2.73381	2.309065	2.353991
114876	9.17425	9.187461	9.138006	8.917776	8.85444	8.991576	8.142966	8.141444	8.259992	7.989643	7.883265	8.010922	10.00076	9.89734	9.97854	9.560226	9.510416	9.89734	9.984891	9.978511	10.13241	5.576169	5.198727	5.442418	5.369813	5.149746	4.913375
114881	8.344878	7.863406	8.029658	7.633451	7.792229	7.6621	8.019412	7.944104	8.004068	7.743321	7.676471	7.514737	5.051365	4.873026	4.972228	4.799864	4.952685	4.950968	5.224682	4.998422	5.102665	3.207122	3.056644	2.832899	2.825341	2.752337	2.696915
114882	10.51683	10.54291	10.49365	11.22182	11.25925	11.20327	10.35059	10.36437	10.42284	10.96001	10.89532	10.85594	10.99026	11.04696	11.08056	11.12729	11.23974	11.2035	11.04045	10.99593	10.9661	7.587164	7.469994	8.396098	8.298479	8.165229	8.371375
114883	12.01803	11.92125	11.9278	11.90239	11.89826	11.803	10.85742	10.87183	10.9297	11.08024	11.04908	10.97426	11.26122	11.38526	11.27587	11.6925	11.74468	11.69325	11.39472	11.35982	11.03236	7.659541	7.32981	7.819095	7.699565	7.439196	7.57181
114884	10.16561	10.06966	10.1282	9.567559	9.6889	9.67402	10.16742	10.10396	10.12269	9.905749	9.958724	9.861197	10.92038	10.94374	11.09816	10.9914	11.21706	11.31531	10.78643	10.84178	10.91313	5.780794	6.048887	6.294219	5.745387	6.086943	5.95507
114885	8.553078	8.576082	8.515287	8.903067	8.879732	8.996756	8.297815	8.329172	8.241377	8.384533	8.317585	8.474839	8.580092	8.322966	8.438991	9.028275	9.130906	8.837011	8.493187	8.468082	8.599792	5.201835	5.209361	5.359894	5.137129	5.312381	5.357811
114897	6.578152	6.807902	6.87417	6.844962	6.906303	6.871022	4.891357	5.170763	4.839478	4.90763	4.765574	4.637771	5.925993	5.951744	6.35754	6.078088	6.208419	6.049515	6.008458	6.078088	6.413728	3.751546	3.555574	3.416345	3.148074	3.608199	3.374977
114899	3.778431	3.572392	4.02721	3.909909	3.863437	3.773771	6.942246	6.876454	7.197436	6.305167	6.322614	6.562823	6.179336	6.147229	6.147229	6.200782	6.271219	6.147229	5.988177	6.027497	6.086726	3.07557	2.800533	2.583638	2.583638	2.634821	2.451148
114908	12.2891	12.30018	12.20654	11.75984	11.82239	11.90873	12.78037	12.87715	13.08746	11.87906	11.93639	11.84466	11.24006	11.35882	11.27167	11.03428	11.14941	11.20418	11.50769	11.50605	11.79279	7.385046	7.373668	8.189883	7.738947	7.599371	7.803544
114932	10.80046	10.74255	10.68271	10.61327	10.72986	10.65108	10.9855	10.93273	10.91904	10.88101	10.82486	10.87168	10.40821	10.53144	10.43199	10.63154	10.45422	10.38934	9.652978	9.812126	9.705139	7.350499	7.22764	7.240191	7.317276	7.211107	7.112811
115123	6.047397	6.020448	5.815479	6.139607	5.821692	6.274188	6.110545	5.969206	5.640824	7.567256	7.553885	7.619174	6.529179	6.724831	6.610024	6.757894	6.865846	6.513532	5.911343	5.652121	5.971838	5.996348	5.839574	6.058193	6.942267	6.740353	7.394828
115201	8.432883	8.645585	8.595815	8.637569	8.592521	8.656894	7.36844	7.268703	7.19349	7.719629	7.79876	7.636673	8.194934	7.940799	7.931662	7.531952	8.039486	7.650913	7.996113	8.042364	8.073538	4.620324	4.555733	4.664782	4.72006	4.397886	4.764464
115207	4.768858	4.950078	4.817572	6.719899	6.795179	6.902534	9.846051	9.763473	9.670532	9.431336	9.391683	9.309685	10.49419	10.67888	10.67973	9.382393	9.547667	9.786596	10.92896	10.7077	10.89311	2.254163	2.429672	2.494911	2.310578	2.246398	2.300668
